OBJECTID,Join_Count,TARGET_FID,LHD_Determination,Latitude,Longitude,See In Google Earth,Fatality,NumberOfFatalities,Beta_Source_Layer,URL,River/Stream,SARPID,Original Source,SourceID,SourceFile,MERGE_SRC,Date Rechecked,Rechecked by,SiteId,SiteUuid,WaterSourceUuids,PODorPOUSite,SiteNativeId,ID,LHD_Color,Day of Evaluation,Evaluation Comments,Evaluator's Name,Dam_Name,State Name,State Abbreviation,State FIPS Code,County Name,County FIPS Code,FIPS Code,2023 Total County Population,City,Weir_Length,LHD_SiteID,LinkNo,Reach_ID,Qmin,Qmax,LHD_Match_Dist_Meters
2532,1,2532,1,33.297325,-86.842514,"https://earth.google.com/web/@33.297325,-86.842514,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/AL576817,Buck Creek,AL576817,OpenStreetMap (https://opendatacommons.org/licenses/odbl/),492602206,,,,,,,,,,,Green,5/13/25 21:08,"white boil mark, stable upstream, stretches width of waterway",Alexa Franks,Helena Water Intake Dam,Alabama,AL,1,Shelby County,117,1117,231872,,,,,,,,
2533,1,2533,1,33.58608,-85.913895,"https://earth.google.com/web/@33.58608,-85.913895,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/AL576820,Coldwater Spring Branch,AL576820,OpenStreetMap (https://opendatacommons.org/licenses/odbl/),873077310,,,,,,,,,,,Green,5/8/25 14:29,"white boil mark, stable upstream, stretches width of waterway",Alexa Franks,Coldwater Dam,Alabama,AL,1,Calhoun County,15,1015,115312,,,,,,,,
2534,1,2534,1,34.111847,-86.362366,"https://earth.google.com/web/@34.111847,-86.362366,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/AL576897,Locust Fork,AL576897,,,,,,,,,,,,,Green,5/8/25 14:25,"white boil mark, stable upstream, stretches width of waterway",Alexa Franks,Old Mill Dam,Alabama,AL,1,Blount County,9,1009,59594,,,,,,,,
2535,1,2535,2,33.991283,-86.618385,"https://earth.google.com/web/@33.991283,-86.618385,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/AL576898,Big Scirum Creek,AL576898,Alabama Scenic River Trail; AlabamaWhitewater.com,,,,,,,,,,,,Yellow,5/8/25 14:20,unable to determine from aerial imagery,Alexa Franks,Big Scirum Dam 1,Alabama,AL,1,Blount County,9,1009,59594,,,,,,,,
2536,1,2536,2,33.996586,-86.626656,"https://earth.google.com/web/@33.996586,-86.626656,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/AL576899,Big Scirum Creek,AL576899,Alabama Scenic River Trail; AlabamaWhitewater.com,,,,,,,,,,,,Yellow,5/8/25 14:22,unable to determine from aerial imagery,Alexa Franks,Big Scirum Dam 2,Alabama,AL,1,Blount County,9,1009,59594,,,,,,,,
2537,1,2537,1,33.943523,-86.55989,"https://earth.google.com/web/@33.943523,-86.55989,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/AL576900,Calvert Prong Little Warrior River,AL576900,Alabama Scenic River Trail; AlabamaWhitewater.com,,,,,,,,,,,,Green,5/8/25 14:26,"white boil mark, stable upstream, stretches width of waterway",Alexa Franks,Calvert Prong Dam,Alabama,AL,1,Blount County,9,1009,59594,,,,,,,,
2538,1,2538,1,33.801586,-85.83762,"https://earth.google.com/web/@33.801586,-85.83762,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/AL576901,Tallaseehatchee Creek,AL576901,,,,,,,,,,,,,Green,5/8/25 14:27,"white boil mark, stable upstream, stretches width of waterway",Alexa Franks,Leydens Mill Dam,Alabama,AL,1,Calhoun County,15,1015,115312,,,,,,,,
2539,1,2539,1,32.844715,-86.26104,"https://earth.google.com/web/@32.844715,-86.26104,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/AL576902,Swamp Creek,AL576902,Alabama Scenic River Trail; AlabamaWhitewater.com,,,,,,,,,,,,Green,4/29/25 21:55,"white boil mark, stable upstream, stretches width of waterway",Alexa Franks,,Alabama,AL,1,Coosa County,37,1037,10217,,,,,,,,
2540,1,2540,1,32.683044,-86.30015,"https://earth.google.com/web/@32.683044,-86.30015,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/AL576904,Weoka Creek,AL576904,Alabama Scenic River Trail; AlabamaWhitewater.com,,,,,,,,,,,,Green,5/15/25 16:49,"white boil mark, stable upstream, stretches width of waterway",Alexa Franks,Weoka Mills,Alabama,AL,1,Elmore County,51,1051,91143,,,,,,,,
2541,1,2541,1,34.45995,-88.00285,"https://earth.google.com/web/@34.45995,-88.00285,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/AL576905,Little Bear Creek,AL576905,Alabama Scenic River Trail,,,,,,,,,,,,Green,5/8/25 14:13,"white boil mark, stable upstream, stretches width of waterway",Alexa Franks,Jordans Mill,Alabama,AL,1,Franklin County,59,1059,31976,,,,,,,,
2542,1,2542,1,34.78606,-85.7321,"https://earth.google.com/web/@34.78606,-85.7321,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/AL576906,Kash Creek,AL576906,Alabama Scenic River Trail,,,,,,,,,,,,Green,5/13/25 20:57,"white boil mark, stable upstream, stretches width of waterway",Alexa Franks,,Alabama,AL,1,Jackson County,71,1071,52517,,,,,,,,
2543,1,2543,1,32.502983,-85.03863,"https://earth.google.com/web/@32.502983,-85.03863,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/AL576907,Holland Creek,AL576907,Alabama Scenic River Trail,,,,,,,,,,,,Green,5/13/25 22:18,"white boil mark, stable upstream, stretches width of waterway",Alexa Franks,Phenix City Park Dam,Alabama,AL,1,Russell County,113,1113,59916,,,,,,,,
2544,1,2544,1,33.257854,-87.06362,"https://earth.google.com/web/@33.257854,-87.06362,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/AL576908,Mill Creek,AL576908,Alabama Scenic River Trail,,,,,,,,,,,,Green,5/8/25 16:14,"white boil mark, stable upstream, stretches width of waterway",Alexa Franks,Tannehill Grist Mill,Alabama,AL,1,Jefferson County,73,1073,673039,,,,,,,,
2545,1,2545,1,32.553764,-85.42567,"https://earth.google.com/web/@32.553764,-85.42567,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/AL576909,Chewacla Creek,AL576909,Alabama Scenic River Trail,,,,,,,,,,,,Green,4/29/25 21:58,"white boil mark, stable upstream, stretches width of waterway",Alexa Franks,Moores Mill,Alabama,AL,1,Lee County,81,1081,184831,,,,,,,,
2546,1,2546,1,32.528168,-85.26543,"https://earth.google.com/web/@32.528168,-85.26543,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/AL576910,Little Uchee Creek,AL576910,Alabama Scenic River Trail,,,,,,,,,,,,Green,4/29/25 21:57,"white boil mark, stable upstream, stretches width of waterway",Alexa Franks,Griffen Mill,Alabama,AL,1,Lee County,81,1081,184831,,,,,,,,
2547,1,2547,1,34.936455,-87.13163,"https://earth.google.com/web/@34.936455,-87.13163,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/AL576911,Mechanic Creek,AL576911,Alabama Scenic River Trail,,,,,,,,,,,,Green,5/16/25 21:01,"white boil mark, stable upstream, stretches width of waterway",Alexa Franks,Harrison Mill,Alabama,AL,1,Limestone County,83,1083,111551,,,,,,,,
2548,1,2548,1,34.493305,-86.24384,"https://earth.google.com/web/@34.493305,-86.24384,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/AL576912,Honeycomb Creek,AL576912,Alabama Scenic River Trail; AlabamaWhitewater.com,,,,,,,,,,,,Green,5/13/25 21:06,"white boil mark, stable upstream, stretches width of waterway",Alexa Franks,Campbell Dam,Alabama,AL,1,Marshall County,95,1095,99025,,,,,,,,
2549,1,2549,1,34.489338,-86.245674,"https://earth.google.com/web/@34.489338,-86.245674,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/AL576913,Honeycomb Creek,AL576913,Alabama Scenic River Trail,,,,,,,,,,,,Green,5/13/25 20:56,"white boil mark, stable upstream, stretches width of waterway",Alexa Franks,Powell Dam,Alabama,AL,1,Marshall County,95,1095,99025,,,,,,,,
2550,1,2550,1,34.326416,-86.16156,"https://earth.google.com/web/@34.326416,-86.16156,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/AL576914,Scarham Creek,AL576914,Alabama Scenic River Trail,,,,,,,,,,,,Green,5/13/25 20:54,"white boil mark, stable upstream, stretches width of waterway",Alexa Franks,Red Mill Dam,Alabama,AL,1,Marshall County,95,1095,99025,,,,,,,,
2551,1,2551,1,34.275562,-86.13916,"https://earth.google.com/web/@34.275562,-86.13916,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/AL576915,Short Creek,AL576915,Alabama Scenic River Trail,,,,,,,,,,,,Green,5/13/25 20:48,"white boil mark, stable upstream, stretches width of waterway",Alexa Franks,Tant Much Dam,Alabama,AL,1,Marshall County,95,1095,99025,,,,,,,,
2552,1,2552,1,33.142796,-85.28092,"https://earth.google.com/web/@33.142796,-85.28092,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/AL576916,Wehadkee Creek,AL576916,Alabama Scenic River Trail,,,,,,,,,,,,Green,5/13/25 22:10,"white boil mark, stable upstream, stretches width of waterway",Alexa Franks,,Alabama,AL,1,Randolph County,111,1111,21956,,,,,,,,
2553,1,2553,1,33.00631,-85.88984,"https://earth.google.com/web/@33.00631,-85.88984,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/AL576918,Hillabee Creek,AL576918,Alabama Scenic River Trail,,,,,,,,,,,,Green,4/29/25 21:54,"white boil mark, stable upstream, stretches width of waterway",Alexa Franks,Unnamed,Alabama,AL,1,Tallapoosa County,123,1123,41315,,,,,,,,
2554,1,2554,1,33.194084,-87.42558,"https://earth.google.com/web/@33.194084,-87.42558,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/AL596,Bee Branch,AL596,SEACAP-Snapped:  2013 NID attributes were joined *,u16251,,,,,,,,,,,Green,5/15/25 17:16,"white boil mark, stable upstream, stretches width of waterway",Alexa Franks,Canyon Lake Dam,Alabama,AL,1,Tuscaloosa County,125,1125,234316,,,,,,,,
2555,1,2555,1,33.64825,-86.54645,"https://earth.google.com/web/@33.64825,-86.54645,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/AL716,Little Cahaba Creek,AL716,SEACAP-Snapped:  2013 NID attributes were joined *,u16372,,,,,,,,,,,Green,5/15/25 17:16,"NID, earthen lake dam",Alexa Franks,Little Cahaba Creek Lake,Alabama,AL,1,Jefferson County,73,1073,673039,,,,,,,,
2556,1,2556,1,33.36714,-86.822235,"https://earth.google.com/web/@33.36714,-86.822235,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/AL728,Patton Creek,AL728,SEACAP-Snapped:  2013 NID attributes were joined *,u16385,,,,,,,,,,,Green,5/15/25 17:11,"white boil mark, stable upstream, stretches width of waterway",Alexa Franks,Patton Creek Dam,Alabama,AL,1,Jefferson County,73,1073,673039,,,,,,,,
2557,1,2557,1,33.105705,-86.87458,"https://earth.google.com/web/@33.105705,-86.87458,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/AL732,Shoal Creek Trib,AL732,SEACAP-Snapped:  2013 NID attributes were joined *,u16390,,,,,,,,,,,Green,5/15/25 17:02,"white boil mark, stable upstream, stretches width of waterway",Alexa Franks,University Of Montevallo Lake Dam,Alabama,AL,1,Shelby County,117,1117,231872,,,,,,,,
2558,1,2558,2,33.85751,-85.78186,"https://earth.google.com/web/@33.85751,-85.78186,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/AL838,Tr Tallasseehatchee Creek,AL838,SEACAP-Snapped:  2013 NID attributes were joined *,u16499,,,,,,,,,,,Yellow,5/16/25 16:48,unable to determine from aerial imagery,Alexa Franks,Gray,Alabama,AL,1,Calhoun County,15,1015,115312,,,,,,,,
2559,1,2559,1,31.597958,-85.846695,"https://earth.google.com/web/@31.597958,-85.846695,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/AL88,Clearwater Creek,AL88,SEACAP-Snapped:  2013 NID attributes were joined *,u15714,,,,,,,,,,,Green,5/15/25 16:57,"NID nearby, white boil mark, stable upstream, stretches width of waterway",Alexa Franks,Roeton Mill Pond Dam,Alabama,AL,1,Coffee County,31,1031,54937,,,,,,,,
2560,1,2560,1,33.36606,-86.59489,"https://earth.google.com/web/@33.36606,-86.59489,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/AL933,Little Creek,AL933,SEACAP-Snapped:  2013 NID attributes were joined *,u16598,,,,,,,,,,,Green,5/15/25 17:09,"white boil mark, stable upstream, stretches width of waterway",Alexa Franks,Lake Hargis Dam,Alabama,AL,1,Shelby County,117,1117,231872,,,,,,,,
2561,1,2561,1,34.47602,-92.91699,"https://earth.google.com/web/@34.47602,-92.91699,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/AR11801,Boss Island Creek,AR11801,SARP recon,,,,,,,,,,,,Green,4/21/25 0:20,"white boil mark, stable upstream, stretches across width of waterway",Alexa Franks,,Arkansas,AR,5,Garland County,51,5051,101004,,,,,,,,
2562,1,2562,1,34.474674,-92.915985,"https://earth.google.com/web/@34.474674,-92.915985,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/AR11802,Boss Island Creek,AR11802,SARP recon,,,,,,,,,,,,Green,4/21/25 0:19,"white boil mark, stable upstream, stretches across width of waterway",Alexa Franks,,Arkansas,AR,5,Garland County,51,5051,101004,,,,,,,,
2563,1,2563,1,36.028267,-93.36637,"https://earth.google.com/web/@36.028267,-93.36637,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/AR1517,Adds Creek,AR1517,NHDplus High Resolution watebodies instersecting *,ed33989,,,,,,,,,,,Green,4/17/25 19:43,"stable upstream, white boil line",Alexa Franks,,Arkansas,AR,5,Newton County,101,5101,6989,,,,,,,,
2564,1,2564,1,36.098213,-94.223564,"https://earth.google.com/web/@36.098213,-94.223564,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/AR23675,,AR23675,OpenStreetMap (https://opendatacommons.org/licenses/odbl/),1127587538,,,,,,,,,,,Green,4/17/25 19:41,"stable upstream, white boil line",Alexa Franks,,Arkansas,AR,5,Washington County,143,5143,259119,,,,,,,,
2565,1,2565,1,34.511806,-93.028694,"https://earth.google.com/web/@34.511806,-93.028694,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/AR2964,Gulpha Creek,AR2964,NHDplus High Resolution watebodies instersecting *,ed36991,,,,,,,,,,,Green,4/21/25 0:21,"white boil mark, stable upstream, stretches across width of waterway",Alexa Franks,,Arkansas,AR,5,Garland County,51,5051,101004,,,,,,,,
2566,1,2566,1,36.317616,-91.22867,"https://earth.google.com/web/@36.317616,-91.22867,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/AR4686,Hall Creek,AR4686,NHDplus High Resolution watebodies instersecting *,ed34123,,,,,,,,,,,Green,4/17/25 19:35,"stable upstream, stretches across entire waterway, white boil line",Alexa Franks,,Arkansas,AR,5,Randolph County,121,5121,18832,,,,,,,,
2567,1,2567,2,36.455555,-94.53881,"https://earth.google.com/web/@36.455555,-94.53881,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/AR4901,Honey Creek,AR4901,NHDplus High Resolution watebodies instersecting *,ed36601,,,,,,,,,,,Yellow,4/17/25 19:47,No boil line but stable upstream. Cannot determine from aerial photos.,Alexa Franks,,Arkansas,AR,5,Benton County,7,5007,309394,,,,,,,,
2568,1,2568,1,36.066074,-94.06948,"https://earth.google.com/web/@36.066074,-94.06948,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/AR4979,White River,AR4979,USFWS Angela Erves,a1543,,,,,,,,,,,Green,4/17/25 19:42,"NID, stable upstream, stretches across entire waterway, white boil line",Alexa Franks,Lake Sequoyah,Arkansas,AR,5,Washington County,143,5143,259119,,,,,,,,
2569,1,2569,1,35.27233,-93.72807,"https://earth.google.com/web/@35.27233,-93.72807,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/AR5069,Short Mountain Creek,AR5069,USFWS Angela Erves,a1428,,,,,,,,,,,Green,,"stable upstream, white boil line, NID point nearby",Alexa Franks,Paris Dam,Arkansas,AR,5,Logan County,83,5083,20967,,,,,,,,
2570,1,2570,1,35.338478,-93.14781,"https://earth.google.com/web/@35.338478,-93.14781,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/AR5083,Illinois Bayou,AR5083,USFWS Angela Erves,a1443,,,,,,,,,,,Green,4/21/25 0:32,"NID, white boil mark, stable upstream, stretches across width of waterway",Alexa Franks,Lake Russellville Dam,Arkansas,AR,5,Pope County,115,5115,64336,,,,,,,,
2571,1,2571,1,35.077377,-92.54164,"https://earth.google.com/web/@35.077377,-92.54164,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/AR5123,Arkansas River,AR5123,USFWS Angela Erves,a1493,,,,,,,,,,,Green,4/17/25 19:27,"stable upstream, stretches across entire waterway, white boil line, lock",Alexa Franks,Toad Suck Ferry Lock And Dam,Arkansas,AR,5,Perry County,105,5105,9905,,,,,,,,
2572,1,2572,1,35.336483,-91.5933,"https://earth.google.com/web/@35.336483,-91.5933,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/AR5172,Overflow Creek,AR5172,USFWS Angela Erves,a1556,,,,,,,,,,,Green,4/17/25 19:24,"stable upstream, white boil line",Alexa Franks,Lake Bald Knob,Arkansas,AR,5,White County,145,5145,77388,,,,,,,,
2573,1,2573,1,35.994957,-92.21351,"https://earth.google.com/web/@35.994957,-92.21351,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/AR5188,Gunner Creek,AR5188,USFWS Angela Erves,a1576,,,,,,,,,,,Green,4/17/25 19:30,"NID nearby, stable upstream, stretches across entire waterway, white boil line",Alexa Franks,Gunner Pool Lake Dam,Arkansas,AR,5,Stone County,137,5137,12404,,,,,,,,
2574,1,2574,1,34.411663,-92.10336,"https://earth.google.com/web/@34.411663,-92.10336,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/AR5224,Arkansas River,AR5224,USFWS Angela Erves,a1630,,,,,,,,,,,Green,4/21/25 0:17,"NID, white boil mark, stable upstream, stretches across width of waterway",Alexa Franks,Col. Charles D. Maynard Lock And Dam,Arkansas,AR,5,Jefferson County,69,5069,64662,,,,,,,,
2575,1,2575,1,34.66771,-92.158066,"https://earth.google.com/web/@34.66771,-92.158066,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/AR5225,Arkansas River,AR5225,USFWS Angela Erves,a1631,,,,,,,,,,,Green,4/21/25 0:18,"NID, white boil mark, stable upstream, stretches across width of waterway",Alexa Franks,David D. Terry Lock And Dam,Arkansas,AR,5,Pulaski County,119,5119,402304,,,,,,,,
2576,1,2576,1,34.50826,-93.39168,"https://earth.google.com/web/@34.50826,-93.39168,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/AR5263,Walnut Creek,AR5263,USFWS Angela Erves,a1685,,,,,,,,,,,Green,4/21/25 0:22,"NID, white boil mark, stable upstream, stretches across width of waterway",Alexa Franks,Camp Clearfork Lake Dam,Arkansas,AR,5,Garland County,51,5051,101004,,,,,,,,
2577,1,2577,1,34.16279,-91.68016,"https://earth.google.com/web/@34.16279,-91.68016,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/AR5286,Arkansas,AR5286,USFWS Angela Erves,a1714,,,,,,,,,,,Green,4/21/25 0:15,"NID, white boil mark, stable upstream, stretches across width of waterway",Alexa Franks,Joe Hardin Lock And Dam,Arkansas,AR,5,Jefferson County,69,5069,64662,,,,,,,,
2578,1,2578,1,34.17711,-93.10062,"https://earth.google.com/web/@34.17711,-93.10062,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/AR5336,Caddo,AR5336,USFWS Angela Erves,a1778,,,,,,,,,,,Green,4/21/25 0:18,"NID, white boil mark, stable upstream, stretches across width of waterway",Alexa Franks,Degray Dam - Reregulation Dam,Arkansas,AR,5,Clark County,19,5019,21059,,,,,,,,
2579,1,2579,1,35.484474,-94.39381,"https://earth.google.com/web/@35.484474,-94.39381,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/AR5371,Lee Creek,AR5371,USFWS Angela Erves,a1820,,,,,,,,,,,Green,,"NID, white boil mark, stable upstream, stretches across width of waterway",Alexa Franks,Lee Creek,Arkansas,AR,5,Crawford County,33,5033,59830,,,,,,,,
2580,1,2580,1,35.843452,-91.85024,"https://earth.google.com/web/@35.843452,-91.85024,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/AR5456,White River,AR5456,USFWS Angela Erves,a1945,,,,,,,,,,,Green,3/12/25 19:55,"NID, stable upstream, stretches across entire waterway, white boil line",Alexa Franks,White River Lock & Dam No. 3,Arkansas,AR,5,Stone County,137,5137,12404,,,,,,,,
2581,1,2581,1,35.757034,-91.63743,"https://earth.google.com/web/@35.757034,-91.63743,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/AR5457,White River,AR5457,USFWS Angela Erves,a1946,,,,,,,,,,,Green,4/17/25 19:36,"NID, stable upstream, stretches across entire waterway, white boil line",Alexa Franks,White River Lock And Dam No. 1,Arkansas,AR,5,Independence County,63,5063,38233,,,,,,,,
2582,1,2582,1,35.744354,-91.76559,"https://earth.google.com/web/@35.744354,-91.76559,1100a,0d,35d",,,ToQAQC_ExportFeatures_HYDRO_EDIT_EF,https://aquaticbarriers.org/report/dams/AR5458,White River,AR5458,USFWS Angela Erves,a1947,,,,,,,,,,,Green,4/17/25 19:26,"stable upstream, stretches across entire waterway, white boil line",Alexa Franks,White River Lock & Dam No. 2,Arkansas,AR,5,Independence County,63,5063,38233,,,,,,,,
